10,15,9,0.9872000000000001,2.1924,2.7795,0.0
10,15,14,1.4362,2.0511,2.7580999999999998,0.0
12,0,0,2.1656,2.1957,1.6743999999999999,1.5
12,0,12,1.7477,2.5295,1.2422,1.5
12,1,12,1.6198,2.411,1.9442,1.5
12,1,14,1.7031,2.134,2.6101,0.0
12,2,9,0.43610000000000004,2.5247,2.3545,0.0
12,3,9,0.4121,2.3883,2.7671,0.0
12,3,14,0.8611,2.247,2.7457000000000003,0.0
12,6,12,1.5114999999999998,2.464,1.2722,1.5
12,9,9,1.1113,2.1306000000000003,2.9091,1.5
12,9,14,1.5602999999999998,1.9893,2.8876999999999997,0.0
12,9,19,1.7431999999999999,1.3377,2.8474,0.0
12,15,9,0.8869,2.4382,2.7397,0.0
12,15,12,1.2526,2.5739,2.0524,1.5
12,15,14,1.3359,2.2969,2.7183,0.0
12,17,9,0.8089000000000001,2.662,2.2062,0.0
12,17,12,1.1745999999999999,2.7977,1.5189,1.5
12,17,14,1.2579,2.5207,2.1848,0.0
12,19,9,0.6534,2.7174,2.1522,0.0
12,19,12,1.0191,2.8531,1.4649,1.5
12,19,14,1.1023999999999998,2.5761,2.1308,0.0
13,9,9,1.3458,1.2605,2.8957,1.5
13,9,14,1.7948,1.1192,2.8743,0.0
13,9,19,1.9777,0.4676,2.834,0.0
15,0,0,2.9194,1.7147000000000001,1.42,1.5
15,0,2,2.9483,1.7389000000000001,1.3341,0.0
15,0,3,2.9531,1.2701000000000002,0.9056,0.0
15,0,16,2.9517,1.7139000000000002,1.158,0.0
15,1,0,2.7915,1.5962,2.122,0.0
15,1,2,2.8204000000000002,1.6204,2.0361000000000002,0.0
15,1,3,2.8251999999999997,1.1516000000000002,1.6076,0.0
15,1,14,2.4569,1.653,2.3556999999999997,0.0
15,1,16,2.8238,1.5954000000000002,1.8599999999999999,0.0
15,9,0,2.6487,1.4515,2.3996,0.0
15,9,2,2.6776,1.4757,2.3137,0.0
15,9,14,2.3141,1.5083,2.6333,0.0
15,9,16,2.681,1.4506999999999999,2.1376,0.0
15,9,19,2.497,0.8567,2.593,0.0
15,15,0,2.4243,1.7591,2.2302,1.5
15,15,2,2.4532,1.7833,2.1443000000000003,1.5
15,15,12,2.0064,2.0929,1.798,1.5
15,15,14,2.0897,1.8159,2.4638999999999998,1.5
15,15,15,2.028,1.3714000000000002,1.9649,3.0
15,15,16,2.4566,1.7583000000000002,1.9682,1.5
19,0,0,2.7214,1.7719,1.1674,1.5
19,0,2,2.7503,1.7961,1.0815000000000001,0.0
19,1,2,2.6224,1.6776,1.7835,0.0
19,19,19,1.8411,1.5007000000000001,1.5835,3.0
